YYYY_LOCAL,MM_LOCAL,DD_LOCAL,NEAR_CMMTY,PROVINCE,FUJITA,START_LAT_N,START_LON_W,END_LAT_N,END_LON_W,LENGTH_M,WIDTH_MAX_M,HUMAN_FATAL,HUMAN_INJ,DMG_THOUS
1994,5,31,Donnacona,QC,1,46.6803,-71.7238,46.6803,-71.7238,,,0,0,0
1994,5,31,St-Nicolas,QC,1,46.7,-71.4,46.7,-71.4,,,0,0,0
1994,6,5,Saskatoon,SK,0,52.21,-106.657,52.211,-106.544,7910,,0,0,0
1994,6,10,Neepawa,MB,0,50.227,-99.481,50.227,-99.481,,,0,0,0
1994,6,12,St-Cuthbert,QC,1,46.1497,-73.2278,46.1497,-73.2278,,,0,0,0
1994,6,12,Avonmore,ON,0,45.191,-74.973,45.1935,-74.963,800,,0,0,0
1994,6,12,Thamesville,ON,0,42.55,-81.97,42.55,-81.97,,,0,0,0
1994,6,13,Tatsfield,SK,0,52.834,-109.128,52.834,-109.128,,,0,0,0
1994,6,13,Delmas,SK,2,52.928,-108.692,53.013,-108.314,26900,,0,0,0
1994,6,14,Nestor Falls,ON,2,49.04,-94,49.05,-93.78,16000,800,0,0,0
1994,6,18,Mactaquac,NB,1,45.95,-66.88,45.95,-66.88,,,0,0,0
1994,6,21,Parc-de-la-Mauricie,QC,0,46.7852,-72.9847,46.7852,-72.9847,,,0,0,0
1994,6,24,Swift Current,SK,0,50.24,-107.8,50.24,-107.8,,,0,0,0
1994,6,26,Gibbons,AB,0,53.8815,-113.2415,53.8815,-113.2415,,,0,0,0
1994,6,29,Sovereign,SK,0,51.52,-107.72,51.52,-107.72,,,0,0,0
1994,6,29,Ernfold,SK,1,50.47,-106.88,50.47,-106.88,,,0,0,0
1994,6,29,Caron,SK,0,50.426,-105.918,50.426,-105.918,,,0,0,0
1994,6,29,Mortlach,SK,1,50.46,-105.976,50.46,-105.976,,,0,0,0
1994,6,29,10 km W of Avonlea,SK,0,50.02,-105.17,50.02,-105.17,,,0,0,0
1994,6,29,Briercrest,SK,0,50.177,-105.31,50.177,-105.31,,,0,0,0
1994,6,29,Near Caronport,SK,0,50.416,-105.826,50.416,-105.826,,,0,0,0
1994,6,29,Taber,AB,0,49.78,-112.13,49.78,-112.13,,,0,0,0
1994,6,29,Grand Coulee,SK,0,50.428,-104.853,50.428,-104.853,,,0,0,0
1994,6,30,Near Kenora,ON,2,49.6613,-94.3923,49.6613,-94.3923,,,0,0,0
1994,6,30,Belle Plaine,SK,0,50.4,-105.21,50.4,-105.21,,,0,0,0
1994,6,30,Balcarres,SK,0,50.8,-103.52,50.8,-103.52,,,0,0,0
1994,7,9,St-Charles,QC,2,45.6836,-73.1873,45.6836,-73.1873,,,0,0,0
1994,7,10,Esterhazy,SK,0,50.627,-102.099,50.627,-102.099,,,0,0,0
1994,7,10,Balgonie,SK,1,50.49,-104.295,50.49,-104.295,,,0,0,0
1994,7,10,Foxwarren,MB,1,50.524,-101.237,50.544,-101.139,7630,,0,0,0
1994,7,10,Birtle,MB,4,50.361,-101.037,50.396,-100.633,29200,,0,2,0
1994,7,11,Osnaburgh,ON,0,51.4204,-90.1954,51.4204,-90.1954,,500,0,0,0
1994,7,13,Petite-Rivière de L'Île,NB,1,47.87,-64.63,47.87,-64.63,,,0,0,0
1994,7,14,Devlin,ON,0,48.6191,-93.6723,48.6191,-93.6723,,,0,0,0
1994,7,15,Dauphin,MB,0,51.196,-100.162,51.196,-100.162,,,0,0,0
1994,7,16,Hazel Dell,SK,0,51.942,-103.044,51.942,-103.044,,,0,0,0
1994,7,21,Lac-Saint-Louis,QC,0,45.4231,-73.8361,45.4231,-73.8361,,,0,0,0
1994,7,21,Sand Lake,ON,0,45.6045,-79.1765,45.6045,-79.1765,,20,0,0,0
1994,7,21,South Tea Lake,ON,0,45.5085,-78.7355,45.5085,-78.7355,,20,0,0,0
1994,7,22,Stratford,ON,0,43.369,-80.9505,43.369,-80.9505,,,0,0,0
1994,7,25,Rocky Island Lake,ON,0,46.928,-83.02,46.928,-83.02,,,0,0,0
1994,7,26,Roxton Falls,QC,0,45.5738,-72.5216,45.5738,-72.5216,,,0,0,0
1994,7,30,Franklin,QC,0,45.0295,-73.9229,45.0295,-73.9229,,,0,0,0
1994,8,4,Laurel,QC,2,45.8535,-74.4744,45.8535,-74.4744,,,0,0,0
1994,8,4,Rawdon,QC,1,46.0457,-73.7107,46.0457,-73.7107,,,0,0,0
1994,8,4,Aylmer,QC,2,45.404,-75.8436,45.4096,-75.8193,2000,100,0,5,8000
1994,8,4,Carp,ON,2,45.38,-76.12,45.38,-76.12,,,0,0,2000
1994,8,4,Alexandria,ON,1,45.307,-74.634,45.307,-74.634,,,0,0,0
1994,8,11,Crooked Lake,SK,0,50.59,-102.67,50.59,-102.67,,,0,0,0
1994,8,12,Gardenton,MB,0,49.082,-96.687,49.082,-96.687,,,0,0,0
1994,8,17,Gull Lake,SK,0,50.1,-108.48,50.1,-108.48,,,0,0,0
1994,8,17,Edmonton,AB,0,53.55,-113.4685,53.55,-113.4685,,,0,0,0
1994,8,18,Rossman Lake,MB,0,50.739,-100.693,50.739,-100.693,,,0,0,0
1994,8,27,Piney,MB,1,49.075,-95.977,49.075,-95.977,,,0,0,0
1994,8,16,Killarney,MB,1,49.18,-99.66,49.18,-99.66,,,0,0,0
1994,8,28,L'Île-Perrot,QC,0,45.3933,-73.9551,45.3933,-73.9551,,,0,0,0
1994,8,29,Beaverlodge,AB,0,55.255,-119.441,55.255,-119.441,,,0,0,0
1994,8,29,Fort MacLeod,AB,0,49.72,-113.28,49.72,-113.28,,,0,0,0
1994,9,9,Trochu,AB,0,51.83,-113.22,51.83,-113.22,,,0,0,0
1994,9,17,Dundee,NB,2,48,-66.48,48,-66.48,,,0,0,0
1994,10,26,Prince George,BC,0,53.9167,-122.75,53.9167,-122.75,,,0,0,1000
1995,6,5,Clairmont,AB,1,55.2567,-118.8,55.2567,-118.8,,,0,0,0
1995,6,7,Uxbridge,ON,1,44.118,-79.0465,44.118,-79.0465,,,0,0,0
1995,6,16,Legal,AB,0,53.95,-113.5833,53.95,-113.5833,,,0,0,0
1995,6,18,Humboldt,SK,0,52.181,-105.139,52.181,-105.139,,,0,0,0
1995,6,18,Bethune,SK,0,50.693,-105.233,50.693,-105.233,,,0,0,0
1995,6,19,Hythe,AB,0,55.3333,-119.55,55.3333,-119.55,,,0,0,0
1995,6,20,Trembowla,MB,0,51.2648,-100.2447,51.2648,-100.2447,,,0,0,0
1995,6,20,Oakbank,MB,1,49.932,-96.926,49.932,-96.926,,,0,0,0
1995,6,26,Bashaw,AB,0,52.5833,-112.9667,52.5833,-112.9667,,,0,0,0
1995,7,7,Schuler,AB,0,50.28,-110.07,50.28,-110.07,,,0,0,0
1995,7,7,Piapot,SK,0,50.05,-109.081,50.05,-109.081,,,0,0,0
1995,7,8,16 km SE of Gull Lake,SK,0,49.995,-108.261,49.995,-108.261,,,0,0,0
1995,7,9,Riverside,MB,0,49.43,-97.397,49.43,-97.397,,,0,0,0
1995,7,9,Ste. Jean Baptiste,MB,0,49.262,-97.331,49.262,-97.331,,,0,0,0
1995,7,13,Boston,ON,0,42.9945,-80.2475,42.9945,-80.2475,,,0,0,0
1995,7,13,Brantford,ON,0,43.138,-80.2645,43.138,-80.2645,,,0,0,0
1995,7,15,Kennisis Lake,ON,1,45.224,-78.7,45.218,-78.59,8700,700,0,1,2000
1995,7,15,Balsam Lake,ON,1,44.5515,-78.8955,44.5515,-78.8955,,,0,0,750
1995,7,15,Bridgenorth,ON,2,44.39,-78.384,44.389,-78.38,400,,1,0,2600
1995,7,15,24 km NNE of Torquay,SK,0,49.336,-103.434,49.336,-103.434,,,0,0,0
1995,7,15,Clearwater Beach,ON,0,44.8519,-79.9133,44.8506,-79.91,300,80,0,0,0
1995,7,20,Lac Newcomb,QC,0,47.4681,-77.4355,47.4681,-77.4355,,,0,0,0
1995,7,21,Trois-Rivières,QC,0,46.3545,-72.5822,46.3545,-72.5822,,,0,0,0
1995,7,26,Fredericton,NB,1,45.96,-66.66,45.96,-66.66,,,0,0,0
1995,7,26,Keswick Ridge,NB,2,46.03,-66.89,46.03,-66.89,,,0,0,0
1995,7,28,Pembroke,ON,0,45.8055,-77.11,45.8055,-77.11,,,0,0,2.5
1995,8,7,12 km SSE of Eatonia,SK,0,51.144,-109.264,51.144,-109.264,,200,0,0,0
1995,8,8,Winnipegosis,MB,0,51.64,-99.93,51.64,-99.93,,,0,0,0
1995,8,14,Thornton,ON,0,44.2865,-79.7435,44.2865,-79.7435,,,0,0,0
1995,8,22,Gimli,MB,0,50.63,-96.99,50.63,-96.99,,,0,0,0
1995,8,26,Regina,SK,0,50.64,-104.93,50.64,-104.93,,,0,0,0
1995,8,26,Limerick,SK,0,49.645,-106.374,49.664,-106.238,9440,,0,0,0
1995,8,26,Near Assiniboia #1,SK,1,49.71,-105.802,49.71,-105.802,,,0,0,0
1995,8,26,Near Assiniboia #2,SK,1,49.519,-105.78,49.519,-105.78,,,0,0,0
1995,8,29,Rocanville,SK,0,50.363,-101.761,50.363,-101.761,,,0,0,0
1995,8,29,Courval,SK,1,50.195,-106.238,50.195,-106.238,,,0,0,0
1995,8,29,14 km S of Moose Jaw,SK,2,50.27,-105.55,50.27,-105.55,,,0,0,0
1995,8,29,Spring Valley,SK,3,49.95,-105.4,49.95,-105.4,70000,,0,0,0
1996,4,20,Williamsford,ON,3,44.356,-80.915,44.5275,-80.5985,37000,450,0,6,1500
1996,4,20,Arthur to Violet Hill,ON,3,43.8165,-80.5875,44.127,-80.0435,63000,500,0,3,6500
1996,4,20,Orillia,ON,0,44.56,-79.45,44.56,-79.45,,,0,0,0
1996,4,21,Ormstown,QC,0,45.1256,-73.9921,45.1256,-73.9921,,,0,0,0
1996,5,1,Primrose,ON,0,44.0805,-80.142,44.08,-80.1325,500,,0,0,0
1996,5,12,Keephills,AB,0,53.4,-114.4167,53.4,-114.4167,,,0,0,0
1996,5,19,Burdett,AB,0,49.83,-111.53,49.83,-111.53,,,0,0,0
1996,5,20,13 km E of Edson,AB,0,53.5833,-116.3164,53.5833,-116.3164,,,0,0,0
1996,5,20,Paris,ON,1,43.24,-80.43,43.24,-80.43,,,0,0,50
1996,5,31,Portage la Prairie,MB,0,49.99,-98.289,49.99,-98.289,,,0,0,0
1996,6,1,Hanley,SK,1,51.63,-106.43,51.63,-106.43,,,0,0,0
1996,6,4,Vegreville,AB,0,53.5,-111.9781,53.5,-111.9781,,,0,0,0
1996,6,5,Reston,MB,0,49.557,-101.094,49.557,-101.094,,,0,0,0
1996,6,9,Senlac,SK,1,52.48,-109.7,52.48,-109.7,,,0,0,0
1996,6,14,Waskesiu Lake,SK,0,53.9,-106.1,53.9,-106.1,,,0,0,0
1996,6,14,Near Wapella,SK,0,50.27,-101.97,50.27,-101.97,,,0,0,0
1996,6,17,16 km N of Kindersley,SK,0,51.61,-109.16,51.61,-109.16,,,0,0,0
1996,6,17,Kyle,SK,0,50.83,-108.03,50.83,-108.03,,,0,0,0
1996,6,17,Fir Mountain ,SK,0,49.47,-106.53,49.47,-106.53,,,0,0,0
1996,6,17,Spring Valley,SK,1,49.93,-105.4,49.93,-105.4,,,0,0,0
1996,6,20,Cross Lake,MB,0,54.628,-97.792,54.628,-97.792,,,0,0,0
1996,6,21,Oakbank,MB,1,49.94,-96.86,49.94,-96.86,,,0,0,0
1996,6,26,Near Fox Valley,SK,1,50.47,-109.48,50.47,-109.48,,,0,0,0
1996,6,27,High River,AB,1,50.58,-113.87,50.58,-113.87,,,0,1,0
1996,6,27,Kerrobert,SK,0,51.92,-109.13,51.92,-109.13,,,0,0,0
1996,6,28,Vita,MB,0,49.158,-96.506,49.158,-96.506,,1500,0,0,0
1996,7,2,Lloydminster,AB,0,53.2833,-110.0089,53.2833,-110.0089,,,0,0,0
1996,7,3,Hepburn to Aberdeen,SK,3,52.528,-106.772,52.324,-106.43,32500,,0,0,0
1996,7,3,Hague,SK,2,52.48,-106.56,52.48,-106.56,,,0,0,0
1996,7,4,Maymont,SK,2,52.516,-107.736,52.602,-107.588,13600,100,0,0,0
1996,7,4,Fielding,SK,3,52.561,-107.566,52.663,-107.22,26300,1500,0,0,0
1996,7,4,Saskatoon,SK,0,52.1394,-106.78,52.1394,-106.78,,,0,0,0
1996,7,4,Warman,SK,1,52.33,-106.58,52.33,-106.58,,,0,0,0
1996,7,8,Steep Rock,MB,0,51.441,-98.803,51.441,-98.803,,,0,0,0
1996,7,8,Rexdale,ON,1,43.7445,-79.626,43.751,-79.619,1000,,0,0,500
1996,7,9,Rosenort,MB,0,49.48,-97.43,49.48,-97.43,,,0,0,0
1996,7,9,Ste Jean Baptiste,MB,0,49.26,-97.33,49.26,-97.33,,,0,0,0
1996,7,11,St-Stanislas,QC,1,46.6172,-72.3856,46.6172,-72.3856,,,0,0,0
1996,7,14,13 km W of Semans,SK,1,51.42,-104.95,51.42,-104.95,,,0,0,0
1996,7,15,Elgin,QC,2,45.0213,-74.2712,45.0213,-74.2712,,,0,0,0
1996,7,15,Avonmore,ON,0,45.1715,-74.967,45.1715,-74.967,,,0,0,50
1996,7,16, Assiniboia,MB,0,49.902,-97.357,49.902,-97.357,,,0,0,0
1996,7,18,11 km NE of Bashaw,AB,0,52.6553,-112.9036,52.6553,-112.9036,,,0,0,0
1996,7,18,Spruce Grove,AB,1,53.5333,-113.9167,53.5333,-113.9167,,,0,0,0
1996,7,18,Onoway,AB,0,53.7269,-114.1731,53.7269,-114.1731,,,0,0,0
1996,7,18,Near Veteran,AB,0,51.89,-111.12,51.89,-111.12,,,0,0,0
1996,7,18,Stettler,AB,0,52.32,-112.72,52.32,-112.72,,,0,0,0
1996,7,18,16 km S of Spruce Grove,AB,0,53.3894,-113.9167,53.3894,-113.9167,,,0,0,0
1996,7,18,Wetaskiwin,AB,0,52.97,-113.37,52.97,-113.37,,,0,0,0
1996,7,18,Egremont,AB,0,54.0311,-113.1644,54.0311,-113.1644,,,0,0,0
1996,7,18,New Norway,AB,0,52.87,-112.95,52.87,-112.95,1600,10,0,0,0
1996,7,18,Smoky Lake,AB,1,54.1167,-112.5206,54.1167,-112.5206,,,0,0,0
1996,7,18,Tofield,AB,1,53.4567,-112.6667,53.4567,-112.6667,,,0,0,0
1996,7,20,Winnipeg,MB,0,49.765,-97.185,49.765,-97.185,,,0,0,0
1996,7,22,North Shoal Lake,MB,0,50.497,-97.671,50.497,-97.671,,,0,0,0
1996,7,23,Woodlawn,ON,1,45.4535,-76.089,45.4535,-76.089,,,0,0,120
1996,7,16,High River,AB,0,50.565,-113.907,50.565,-113.907,,,0,0,0
1996,8,2,London,ON,0,43,-81.08,43,-81.08,,,0,0,0
1996,8,2,Duck Bay,MB,1,52.176,-100.149,52.176,-100.149,,400,0,0,0
1996,8,3,High Level,AB,0,58.5078,-117.1333,58.5078,-117.1333,,,0,0,0
1996,8,5,24 km W of Gilliam Airport,MB,0,56.351,-95.168,56.351,-95.168,,,0,0,0
1996,8,8,Saint-Jacques,QC,0,45.9453,-73.5727,45.9453,-73.5727,,,0,0,0
1996,8,11,Near Beaverlodge,AB,0,55.0367,-119.4333,55.0367,-119.4333,,,0,0,0
1996,8,25,Saint-Bernard,QC,1,46.4985,-71.1367,46.4985,-71.1367,,,0,0,0
1996,9,16,Goodlands,MB,1,49.094,-100.595,49.094,-100.595,,,0,0,0
1996,9,6,Trinity,NL,1,48.3678,-53.3605,48.3678,-53.3605,,,0,0,0
1996,9,15,Tottenham,ON,0,44.02,-79.8,44.02,-79.8,,,0,0,0
1997,4,30,Bassano,AB,0,50.78,-112.47,50.78,-112.47,,,0,0,0
1997,5,11,Yorkton,SK,0,51.26,-102.47,51.26,-102.47,,,0,0,0
1997,5,15,Beiseker,AB,0,51.38,-113.53,51.38,-113.53,,,0,0,0
1997,5,17,Baintree,AB,1,51.17,-113.25,51.17,-113.25,,,0,0,0
1997,5,16,Pikwitonei,MB,0,55.58,-97.15,55.58,-97.15,,,0,0,0
1997,6,3,Winnipeg ,MB,0,49.88,-97.15,49.88,-97.15,,,0,0,0
1997,6,8,Missawawi Lake,AB,1,54.7,-112.2,54.7,-112.2,,,0,0,0
1997,6,12,Bretona,AB,0,53.41,-113.32,53.41,-113.32,,,0,0,0
1997,6,12,15 km S of Standard,AB,0,51.01,-112.99,51.01,-112.99,750,10,0,0,0
1997,6,13,Lone Rock,SK,1,53.05,-109.88,53.05,-109.88,8000,200,0,0,0
1997,6,14,Carnduff ,SK,0,49.172,-101.711,49.172,-101.711,,,0,0,0
1997,6,16,24 km SE of Central Butte,SK,0,50.61,-106.27,50.61,-106.27,,,0,0,0
1997,6,17,Crofton,ON,0,44.0365,-77.3315,44.0365,-77.3315,,,0,0,0
1997,6,18,Chitek Lake #1,SK,0,53.75,-107.72,53.75,-107.72,,,0,0,0
1997,6,18,Leoville,SK,0,53.63,-107.55,53.63,-107.55,,100,0,0,0
1997,6,18,Shell Lake,SK,1,53.39,-107.07,53.39,-107.07,,,0,0,0
1997,6,18,Chitek Lake #2,SK,0,53.75,-107.72,53.75,-107.72,,,0,0,0
1997,6,18,Canwood,SK,2,53.37,-106.6,53.37,-106.6,,,0,0,0
1997,6,18,Prince Albert,SK,1,53.24,-105.76,53.24,-105.76,,,0,0,0
1997,6,18,Dafoe,SK,0,51.78,-104.53,51.78,-104.53,,,0,0,0
1997,6,19,Near Boissevain,MB,0,49.21,-100.11,49.14,-99.92,15300,,0,0,0
1997,6,19,Ste. Rose Du Lac,MB,0,50.98,-99.52,50.98,-99.52,,,0,0,0
1997,6,21,Viking,AB,0,53.1,-111.8,53.1,-111.8,,,0,0,0
1997,6,24,Lantz,NS,0,44.98,-63.48,44.98,-63.48,,,0,0,0
1997,6,24,Shamrock,SK,0,50.17,-106.62,50.17,-106.62,,,0,0,0
1997,6,25,Pointe-Fortune,QC,1,45.5594,-74.3766,45.5594,-74.3766,,,0,0,0
1997,6,26,Sunset House,AB,0,55.12,-116.87,55.12,-116.87,,,0,0,0
1997,6,26,Wetaskiwin,AB,0,52.9667,-113.3667,52.9667,-113.3667,,,0,0,0
1997,6,27,Thompson,MB,0,55.72,-97.85,55.72,-97.85,140,,0,0,0
1997,7,4,Grand Falls,NB,1,47.05,-67.76,47.05,-67.76,,,0,0,0
1997,7,4,L'Ascension-de-Patapédia,QC,1,47.9321,-67.2494,47.9321,-67.2494,,,0,0,0
1997,7,4,Restigouche,QC,2,48.03,-66.7,48.03,-66.7,,,0,0,0
1997,7,8,Chatham-Kent,ON,0,42.4,-82.19,42.4,-82.19,,,0,0,0
1997,7,9,Edenwold,SK,1,50.67,-104.2,50.67,-104.2,,,0,0,0
1997,7,9,Forestburg,AB,0,52.61,-112,52.61,-112,,,0,0,0
1997,7,10,Laura,SK,1,51.85,-107.27,51.85,-107.27,,,0,0,0
1997,7,14,Calabogie,ON,0,45.29,-76.73,45.29,-76.73,,,0,0,0
1997,7,15,Anola,MB,0,49.86,-96.55,49.86,-96.55,,,0,0,0
1997,7,15,North Gower,ON,0,45.133,-75.7425,45.149,-75.489,20000,,0,0,0
1997,7,17,Round Lake,ON,0,45.64,-77.53,45.64,-77.53,,,0,0,0
1997,7,24,Glen Bay,MB,0,50.77,-96.99,50.77,-96.99,,,0,0,0
1997,7,25,Whitemouth,MB,0,49.95,-95.98,49.95,-95.98,,,0,0,0
1997,7,28,Mercier,QC,0,45.3172,-73.7472,45.3172,-73.7472,,,0,0,0
1997,8,4,Broadview,SK,1,50.37,-102.62,50.37,-102.62,,,0,0,0
1997,8,15,Williams Lake,ON,2,44.387,-81.0905,44.4015,-80.8258,21000,200,0,0,100
1997,9,6,Near Harriston,ON,0,43.92,-80.76,43.92,-80.76,,,0,0,0
1997,10,8,Petersfield,MB,0,50.28,-96.92,50.28,-96.92,,,0,0,0
1997,11,2,Lac-Etchemin,QC,0,46.3992,-70.5055,46.3992,-70.5055,,,0,0,0
1998,5,14,Lost Lake,MB,0,49.79,-95.19,49.79,-95.19,,,0,0,0
1998,5,14,Hazenmore #1,SK,0,49.7,-107.13,49.7,-107.13,,,0,0,0
1998,5,14,Hazenmore #2,SK,0,49.7,-107.13,49.7,-107.13,,,0,0,0
1998,5,16,Near Hanna,AB,0,51.92,-111.9,51.92,-111.9,,,0,0,0
1998,5,16,Near Castor,AB,0,52.22,-111.88,52.22,-111.88,,,0,0,0
1998,5,21,Whitecourt,AB,0,54.15,-115.6833,54.15,-115.6833,,,0,0,0
1998,5,27,Near Opaskwayak Cree Nation,MB,0,53.83,-101.25,53.83,-101.25,,,0,0,0
1998,5,27,Priddis,AB,0,50.88,-114.33,50.88,-114.33,,,0,0,0
1998,5,27,Stavely,AB,0,50.17,-113.57,50.17,-113.57,,,0,0,0
1998,5,27,Nanton,AB,0,50.35,-113.77,50.35,-113.77,,,0,0,0
1998,5,27,Shouldice,AB,0,50.72,-112.98,50.72,-112.98,,,0,0,0
1998,5,31,Caledon East,ON,0,43.8785,-79.863,43.8785,-79.863,,,0,0,0
1998,6,2,Elmvale,ON,1,44.575,-79.9935,44.577,-79.7065,23000,,0,0,0
1998,6,2,Fergus,ON,0,43.7,-80.37,43.7,-80.37,,,0,1,18
1998,6,2,Norwich,ON,1,42.98,-80.6,42.98,-80.6,,,0,0,0
1998,6,2,Dunneville,ON,1,42.91,-79.61,42.91,-79.61,,,0,0,0
1998,6,25,Mount View,ON,0,43.89,-80.45,43.89,-80.45,,,0,0,0
1998,6,25,Havelock,ON,0,44.48,-77.88,44.48,-77.88,,,0,0,0
1998,6,25,13 km ENE of Yorkton,SK,0,51.32,-102.39,51.32,-102.39,,,0,0,0
1998,6,26,Lloydminster,SK,0,53.28,-110,53.28,-110,,,0,0,0
1998,6,26,Lampman,SK,0,49.38,-102.75,49.38,-102.75,,,0,0,0
1998,6,28,Ponoka,AB,0,52.7,-113.58,52.7,-113.58,,,0,0,0
1998,6,28,Regina,SK,0,50.55,-104.62,50.55,-104.62,,,0,0,0
1998,6,29,Lac Blue Sea,QC,0,46.2278,-76.0608,46.2278,-76.0608,,,0,0,0
1998,6,29,St-Philibert,QC,1,46.1377,-70.5481,46.1377,-70.5481,,,0,0,0
1998,6,30,Guelph,ON,1,43.5172,-80.2322,43.5215,-80.2214,1000,,0,0,0
1998,6,30,Inwood,ON,1,42.818,-81.9685,42.818,-81.9685,100,50,0,0,0
1998,6,30,Provost,AB,0,52.35,-110.27,52.35,-110.27,,,0,0,0
1998,6,30,Mundare,AB,0,53.6,-112.33,53.6,-112.33,,,0,0,0
1998,7,1,11 km ESE of Shields,SK,0,51.8,-106.25,51.8,-106.25,,,0,0,0
1998,7,1,Buffalo Pound Prov. Park,SK,0,50.63,-105.4,50.63,-105.4,,,0,0,0
1998,7,2,La Salle,MB,0,49.69,-97.26,49.69,-97.26,,,0,0,0
1998,7,2,Swift Current,SK,0,50.28,-107.8,50.28,-107.8,,,0,0,0
1998,7,4,Suffield,AB,0,50.2,-111.17,50.2,-111.17,,,0,0,0
1998,7,5,Near Roche Percee,SK,0,49.04,-102.7,49.04,-102.7,,,0,0,0
1998,7,16,Amisk,AB,0,52.55,-111.07,52.55,-111.07,,,0,0,0
1998,7,10,Charleston,NB,2,46.37,-67.65,46.37,-67.65,7000,90,0,0,0
1998,7,11,Lac-Sergent,QC,0,46.8738,-71.7263,46.8738,-71.7263,,,0,0,0
1998,7,11,Cando,SK,0,52.38,-108.23,52.38,-108.23,,,0,0,0
1998,7,11,Elstow,SK,0,51.98,-106.07,51.98,-106.07,,,0,0,0
1998,7,16,Pickering,ON,0,43.82,-79.14,43.82,-79.14,,,0,0,0
1998,7,17,Rockland,ON,0,45.55,-75.29,45.55,-75.29,,,0,0,0
1998,7,17,Wawota,SK,0,49.9,-102.03,49.9,-102.03,,,0,0,0
1998,7,18,Wainwright,AB,1,52.83,-110.85,52.83,-110.85,,,0,0,0
1998,7,20,Landrienne,QC,1,48.5475,-77.9516,48.5475,-77.9516,,,0,0,0
1998,7,20,16 km SE of Wilkie,SK,0,52.24,-108.37,52.24,-108.37,,,0,0,0
1998,7,27,Lac Parent,QC,0,48.7039,-77.0329,48.7039,-77.0329,,,0,0,0
1998,7,30,Camrose,AB,0,53.07,-112.9,53.07,-112.9,,,0,0,0
1998,8,10,Central Butte,SK,0,50.9,-106.55,50.9,-106.55,,,0,0,0
1998,8,10,Marquis,SK,0,50.63,-105.72,50.63,-105.72,,,0,0,0
1998,8,11,Ste-Catherine-de-la-Jacques-Cartier,QC,0,46.8464,-71.6195,46.8464,-71.6195,,,0,0,0
1998,8,11,St-Émile,QC,1,46.8727,-71.3351,46.8727,-71.3351,,,0,0,0
1998,8,15,Lac Cole,QC,0,45.7501,-75.4621,45.7501,-75.4621,,,0,0,0
1998,8,16,Lethbridge,AB,0,49.62,-112.8694,49.62,-112.8694,,,0,0,0
1998,8,23,Teepee Creek,AB,0,55.3667,-118.4,55.3667,-118.4,,,0,0,0
1998,8,25,Deerhurst,ON,0,44.1755,-79.579,44.1755,-79.579,,,0,0,100
1998,9,27,Chicoutimi,QC,0,48.4222,-71.0619,48.4222,-71.0619,1700,10,0,0,0
1999,4,27,Tuxford,SK,0,50.54,-105.51,50.54,-105.51,,50,0,0,0
1999,5,8,Hull,QC,1,45.4279,-75.7111,45.4279,-75.7111,,,0,0,0
1999,5,10,Mazenod,SK,0,49.879,-106.268,49.879,-106.268,,,0,0,0
1999,5,15,Melfort,SK,0,52.87,-104.62,52.87,-104.62,,,0,0,0
1999,5,17,Didsbury,AB,0,51.67,-114.1,51.67,-114.1,,,0,0,0
1999,5,18,Borden,SK,0,52.364,-107.22,52.364,-107.22,,,0,0,0
1999,5,18,Saskatoon #1,SK,1,52.12,-106.63,52.12,-106.63,,,0,0,0
1999,5,18,Saskatoon #2,SK,0,52.12,-106.63,52.12,-106.63,,,0,0,0
1999,5,18,Mennon,SK,0,52.421,-106.839,52.421,-106.839,,,0,0,0
1999,5,18,Kinley,SK,0,52.1,-107.38,52.1,-107.38,,,0,0,0
1999,5,18,Ebenezer,SK,0,51.37,-102.45,51.37,-102.45,,200,0,0,0
1999,5,25,St-Gabriel de Rimouski,QC,0,48.4212,-68.1675,48.4212,-68.1675,,,0,0,0
1999,6,2,Purple Valley,ON,1,44.83,-81.08,44.836,-81.071,1000,50,0,0,60
1999,6,2,Maple,ON,0,43.8505,-79.516,43.8505,-79.516,,,0,0,0
1999,6,2,McTaggart,SK,0,49.77,-104.07,49.77,-104.07,,,0,0,0
1999,6,3,McTaggart,SK,0,49.73,-104.02,49.73,-104.02,,,0,0,0
1999,6,3,Carlyle,SK,0,49.569,-102.284,49.569,-102.284,,,0,0,0
1999,6,4,Near Weyburn,SK,0,49.586,-103.951,49.586,-103.951,,,0,0,0
1999,6,6,Sherrington,QC,0,45.1654,-73.5251,45.1654,-73.5251,,,0,0,0
1999,6,6,Piney,MB,0,49.07,-95.98,49.07,-95.98,,,0,0,0
1999,6,6,Near Winkler,MB,0,49.18,-97.93,49.18,-97.93,,,0,0,0
1999,6,6,Pilot Mound,MB,0,49.2,-98.88,49.2,-98.88,,,0,0,0
1999,6,7,Fleet,AB,0,52.15,-111.73,52.15,-111.73,,,0,0,0
1999,6,8,Sainte-Marthe,QC,1,46.3874,-72.4766,46.3874,-72.4766,,,0,0,0
1999,6,8,Goodlands,MB,0,49.08,-100.6,49.08,-100.6,,,0,0,0
1999,6,8,Near Dauphin,MB,0,51.13,-100.03,51.13,-100.03,,,0,0,0
1999,6,9,North Battleford,SK,0,52.78,-108.28,52.78,-108.28,,,0,0,0
1999,6,16,Glenbain,SK,0,49.884,-106.93,49.884,-106.93,,,0,0,0
1999,6,10,Near Brooks,AB,0,50.65,-112.03,50.65,-112.03,,,0,0,0
